deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome
D04423,2023-08-30,2023-10-23,rep_22,Ecommerce,APAC,Core,Outbound,Proposal,4662,54,Lost
D04424,2023-09-12,2023-09-19,rep_25,FinTech,Europe,Pro,Inbound,Qualified,80056,7,Lost
D04425,2024-03-14,2024-03-21,rep_5,HealthTech,APAC,Core,Referral,Closed,4040,7,Won
D04426,2023-01-05,2023-03-29,rep_23,SaaS,APAC,Core,Referral,Negotiation,17450,83,Lost
D04427,2023-07-24,2023-08-10,rep_20,FinTech,APAC,Core,Partner,Proposal,14492,17,Lost
D04428,2024-01-17,2024-04-18,rep_5,HealthTech,India,Enterprise,Referral,Demo,19755,92,Lost
D04429,2023-03-09,2023-05-10,rep_1,HealthTech,APAC,Pro,Partner,Negotiation,4789,62,Won
D04430,2024-01-05,2024-02-23,rep_13,SaaS,India,Pro,Outbound,Proposal,89520,49,Lost
D04431,2024-03-11,2024-04-11,rep_3,SaaS,North America,Core,Outbound,Closed,5684,31,Lost
D04432,2023-10-05,2023-11-18,rep_8,HealthTech,India,Core,Referral,Proposal,9380,44,Lost
D04433,2024-01-30,2024-04-28,rep_11,HealthTech,India,Enterprise,Partner,Negotiation,9014,89,Lost
D04434,2023-08-15,2023-10-11,rep_6,SaaS,North America,Core,Outbound,Proposal,48549,57,Lost
D04435,2023-05-27,2023-08-17,rep_10,Ecommerce,North America,Pro,Inbound,Demo,5991,82,Won
D04436,2024-02-09,2024-03-07,rep_17,SaaS,India,Core,Inbound,Qualified,72853,27,Won
D04437,2023-01-11,2023-03-07,rep_17,HealthTech,APAC,Core,Partner,Negotiation,86279,55,Lost
D04438,2024-03-09,2024-05-08,rep_9,FinTech,APAC,Enterprise,Partner,Proposal,48643,60,Won
D04439,2023-11-17,2024-01-06,rep_17,HealthTech,APAC,Pro,Referral,Demo,17408,50,Won
D04440,2023-11-05,2024-02-16,rep_13,FinTech,Europe,Enterprise,Referral,Closed,58563,103,Won
D04441,2024-02-11,2024-03-31,rep_3,EdTech,Europe,Core,Referral,Demo,92862,49,Lost
D04442,2023-01-09,2023-03-16,rep_23,Ecommerce,India,Core,Inbound,Closed,18124,66,Lost
D04443,2023-07-03,2023-07-17,rep_3,HealthTech,Europe,Enterprise,Partner,Proposal,11701,14,Lost
D04444,2023-06-27,2023-08-07,rep_17,FinTech,APAC,Enterprise,Referral,Closed,11419,41,Lost
D04445,2024-01-21,2024-04-27,rep_17,HealthTech,North America,Core,Partner,Demo,8387,97,Won
D04446,2024-02-27,2024-05-30,rep_15,Ecommerce,APAC,Pro,Inbound,Negotiation,78102,93,Won
D04447,2023-01-18,2023-05-04,rep_21,HealthTech,India,Pro,Outbound,Qualified,70303,106,Won
D04448,2023-04-22,2023-06-17,rep_12,FinTech,India,Enterprise,Outbound,Qualified,12148,56,Won
D04449,2023-03-18,2023-06-11,rep_17,HealthTech,APAC,Enterprise,Outbound,Proposal,28439,85,Won
D04450,2023-08-02,2023-09-16,rep_22,EdTech,India,Pro,Outbound,Negotiation,2615,45,Lost
D04451,2023-01-31,2023-05-15,rep_22,EdTech,North America,Enterprise,Referral,Negotiation,4133,104,Won
D04452,2023-06-06,2023-06-16,rep_14,SaaS,Europe,Enterprise,Partner,Proposal,2493,10,Lost
D04453,2023-11-04,2024-02-02,rep_16,Ecommerce,India,Pro,Partner,Closed,3035,90,Lost
D04454,2023-05-14,2023-05-21,rep_4,HealthTech,India,Pro,Inbound,Proposal,15718,7,Won
D04455,2024-02-04,2024-02-27,rep_11,HealthTech,Europe,Enterprise,Referral,Negotiation,66671,23,Lost
D04456,2023-09-03,2023-10-26,rep_1,HealthTech,APAC,Enterprise,Outbound,Proposal,14059,53,Won
D04457,2023-11-06,2024-01-09,rep_21,HealthTech,Europe,Enterprise,Inbound,Proposal,13394,64,Won
D04458,2024-03-14,2024-06-03,rep_13,EdTech,Europe,Enterprise,Inbound,Negotiation,13434,81,Won
D04459,2023-02-04,2023-04-23,rep_2,EdTech,Europe,Enterprise,Partner,Negotiation,5837,78,Lost
D04460,2024-01-06,2024-01-31,rep_8,EdTech,APAC,Core,Inbound,Closed,15384,25,Lost
D04461,2023-03-09,2023-06-29,rep_18,EdTech,APAC,Pro,Outbound,Demo,81099,112,Lost
D04462,2024-02-16,2024-03-29,rep_23,Ecommerce,India,Enterprise,Inbound,Proposal,7040,42,Won
D04463,2023-10-04,2024-01-10,rep_10,Ecommerce,India,Core,Inbound,Demo,12176,98,Lost
D04464,2023-06-29,2023-09-01,rep_14,FinTech,India,Core,Inbound,Proposal,3585,64,Lost
D04465,2024-01-15,2024-03-24,rep_24,Ecommerce,Europe,Core,Partner,Closed,50742,69,Won
D04466,2023-01-11,2023-04-17,rep_13,Ecommerce,India,Enterprise,Inbound,Qualified,94601,96,Lost
D04467,2023-08-06,2023-09-03,rep_17,SaaS,India,Pro,Referral,Closed,72050,28,Won
D04468,2023-03-30,2023-07-09,rep_21,HealthTech,Europe,Pro,Referral,Closed,10951,101,Won
D04469,2023-07-27,2023-10-25,rep_4,Ecommerce,India,Core,Partner,Negotiation,6522,90,Lost
D04470,2023-09-23,2023-12-24,rep_18,EdTech,Europe,Core,Partner,Negotiation,17989,92,Lost
D04471,2023-03-19,2023-06-10,rep_8,Ecommerce,Europe,Pro,Partner,Qualified,18161,83,Lost
D04472,2023-05-18,2023-06-10,rep_17,HealthTech,Europe,Core,Inbound,Proposal,9570,23,Lost
D04473,2024-02-28,2024-05-17,rep_1,Ecommerce,India,Pro,Referral,Negotiation,5642,79,Won
D04474,2023-12-08,2024-03-01,rep_11,HealthTech,Europe,Core,Referral,Proposal,11432,84,Won
D04475,2023-06-01,2023-06-28,rep_23,HealthTech,North America,Core,Inbound,Demo,2066,27,Won
D04476,2023-03-24,2023-05-13,rep_3,EdTech,APAC,Enterprise,Referral,Closed,14610,50,Lost
D04477,2023-08-30,2023-09-11,rep_18,HealthTech,APAC,Enterprise,Outbound,Negotiation,15865,12,Won
D04478,2023-04-06,2023-04-18,rep_13,HealthTech,India,Pro,Outbound,Proposal,11545,12,Won
D04479,2023-08-12,2023-10-22,rep_24,EdTech,North America,Core,Referral,Proposal,59360,71,Won
D04480,2023-04-10,2023-07-22,rep_21,FinTech,India,Enterprise,Inbound,Demo,45281,103,Won
D04481,2023-05-21,2023-06-14,rep_5,FinTech,North America,Enterprise,Outbound,Closed,39244,24,Lost
D04482,2023-05-17,2023-07-20,rep_20,Ecommerce,Europe,Core,Outbound,Negotiation,3740,64,Won
D04483,2023-09-15,2023-11-22,rep_17,HealthTech,Europe,Enterprise,Inbound,Demo,2972,68,Won
D04484,2023-02-23,2023-04-18,rep_10,Ecommerce,India,Core,Referral,Proposal,68175,54,Lost
D04485,2023-10-14,2024-01-25,rep_2,EdTech,North America,Core,Partner,Demo,7145,103,Won
D04486,2023-12-16,2024-03-21,rep_4,EdTech,Europe,Core,Referral,Demo,5440,96,Won
D04487,2023-01-01,2023-02-22,rep_4,EdTech,APAC,Enterprise,Partner,Qualified,33416,52,Lost
D04488,2023-11-14,2024-02-09,rep_25,Ecommerce,North America,Enterprise,Referral,Qualified,37046,87,Lost
D04489,2024-03-07,2024-07-05,rep_13,EdTech,North America,Pro,Referral,Demo,7389,120,Lost
D04490,2023-06-12,2023-09-16,rep_21,HealthTech,India,Core,Inbound,Closed,14039,96,Lost
D04491,2024-03-25,2024-04-10,rep_22,HealthTech,India,Core,Referral,Proposal,6258,16,Won
D04492,2023-05-30,2023-07-02,rep_20,Ecommerce,Europe,Core,Inbound,Proposal,45639,33,Lost
D04493,2023-01-02,2023-04-27,rep_7,FinTech,APAC,Core,Outbound,Proposal,2273,115,Lost
D04494,2024-02-11,2024-05-26,rep_18,SaaS,North America,Pro,Referral,Closed,60404,105,Won
D04495,2023-01-23,2023-03-04,rep_4,Ecommerce,Europe,Core,Partner,Proposal,19484,40,Won
D04496,2023-01-17,2023-05-11,rep_21,SaaS,Europe,Pro,Outbound,Qualified,7231,114,Won
D04497,2023-10-18,2023-11-06,rep_25,Ecommerce,India,Pro,Inbound,Negotiation,3920,19,Lost
D04498,2023-11-16,2024-03-13,rep_22,SaaS,India,Enterprise,Inbound,Proposal,29503,118,Lost
D04499,2023-05-14,2023-08-17,rep_2,SaaS,Europe,Pro,Partner,Qualified,38927,95,Lost
D04500,2023-09-05,2023-11-16,rep_16,FinTech,Europe,Pro,Referral,Demo,6986,72,Lost
D04501,2023-04-16,2023-07-28,rep_19,EdTech,APAC,Core,Inbound,Negotiation,92322,103,Won
D04502,2023-08-22,2023-09-30,rep_24,SaaS,APAC,Enterprise,Inbound,Qualified,9272,39,Lost
D04503,2023-05-21,2023-05-29,rep_3,Ecommerce,North America,Core,Inbound,Negotiation,2588,8,Won
D04504,2023-05-22,2023-08-02,rep_22,HealthTech,APAC,Enterprise,Inbound,Demo,34307,72,Lost
D04505,2023-01-05,2023-05-03,rep_11,HealthTech,India,Core,Partner,Proposal,4329,118,Lost
D04506,2024-03-07,2024-04-29,rep_18,Ecommerce,North America,Core,Inbound,Closed,4224,53,Won
D04507,2023-11-10,2023-12-11,rep_4,Ecommerce,India,Core,Inbound,Proposal,39090,31,Lost
D04508,2023-02-19,2023-06-19,rep_20,Ecommerce,APAC,Core,Referral,Qualified,11836,120,Lost
D04509,2024-02-21,2024-03-08,rep_3,FinTech,North America,Core,Inbound,Closed,14765,16,Won
D04510,2023-03-26,2023-07-01,rep_19,Ecommerce,APAC,Pro,Referral,Negotiation,8375,97,Won
D04511,2023-11-30,2024-02-04,rep_13,SaaS,APAC,Core,Partner,Demo,91873,66,Lost
D04512,2023-05-04,2023-06-19,rep_9,SaaS,North America,Pro,Outbound,Negotiation,3391,46,Won
D04513,2023-09-20,2023-12-22,rep_12,FinTech,APAC,Core,Inbound,Closed,17361,93,Lost
D04514,2023-08-12,2023-10-27,rep_3,FinTech,India,Core,Referral,Demo,13428,76,Won
D04515,2023-05-27,2023-06-18,rep_19,SaaS,North America,Pro,Partner,Negotiation,17551,22,Lost
D04516,2023-06-22,2023-07-10,rep_14,EdTech,Europe,Enterprise,Partner,Closed,6857,18,Lost
D04517,2023-03-13,2023-04-06,rep_9,SaaS,India,Enterprise,Outbound,Demo,10100,24,Won
D04518,2023-10-18,2024-01-01,rep_21,Ecommerce,Europe,Pro,Partner,Qualified,40305,75,Won
D04519,2024-02-01,2024-02-21,rep_10,EdTech,India,Enterprise,Inbound,Qualified,3998,20,Lost
D04520,2023-05-06,2023-05-26,rep_7,FinTech,Europe,Pro,Inbound,Qualified,5110,20,Won
D04521,2023-04-23,2023-05-02,rep_10,EdTech,Europe,Core,Partner,Negotiation,11455,9,Won
D04522,2023-05-08,2023-07-13,rep_22,SaaS,Europe,Enterprise,Outbound,Proposal,19106,66,Lost
D04523,2023-09-02,2023-11-08,rep_19,Ecommerce,India,Enterprise,Referral,Proposal,7411,67,Won
D04524,2023-11-10,2024-01-30,rep_22,SaaS,India,Enterprise,Partner,Negotiation,15370,81,Lost
D04525,2023-02-09,2023-02-24,rep_20,Ecommerce,India,Core,Referral,Closed,15337,15,Won
D04526,2023-12-28,2024-02-24,rep_15,FinTech,North America,Enterprise,Partner,Qualified,6626,58,Won
D04527,2023-09-13,2023-10-30,rep_4,FinTech,Europe,Pro,Inbound,Qualified,4917,47,Won
D04528,2024-01-10,2024-02-22,rep_8,HealthTech,Europe,Enterprise,Inbound,Demo,94700,43,Won
D04529,2024-02-18,2024-04-03,rep_24,SaaS,India,Pro,Partner,Negotiation,14656,45,Won
D04530,2024-03-25,2024-05-23,rep_17,SaaS,APAC,Core,Inbound,Closed,2324,59,Lost
D04531,2023-03-02,2023-04-25,rep_7,Ecommerce,North America,Pro,Partner,Qualified,51441,54,Lost
D04532,2023-09-22,2023-11-19,rep_6,EdTech,APAC,Enterprise,Partner,Negotiation,5295,58,Won
D04533,2023-12-31,2024-02-24,rep_21,SaaS,India,Pro,Inbound,Negotiation,15306,55,Lost
D04534,2023-09-23,2023-12-24,rep_3,Ecommerce,APAC,Enterprise,Partner,Qualified,80230,92,Won
D04535,2023-05-23,2023-06-05,rep_6,EdTech,APAC,Core,Referral,Proposal,86710,13,Won
D04536,2023-11-08,2024-02-28,rep_18,Ecommerce,India,Core,Inbound,Proposal,15008,112,Won
D04537,2023-10-03,2023-12-16,rep_23,Ecommerce,Europe,Pro,Referral,Negotiation,42124,74,Won
D04538,2023-08-26,2023-10-08,rep_15,HealthTech,Europe,Enterprise,Inbound,Demo,16484,43,Lost
D04539,2023-11-24,2024-02-05,rep_11,EdTech,North America,Core,Partner,Negotiation,9713,73,Lost
D04540,2023-05-22,2023-08-17,rep_20,Ecommerce,North America,Enterprise,Referral,Negotiation,65025,87,Lost
D04541,2023-11-04,2024-02-19,rep_11,HealthTech,North America,Core,Inbound,Proposal,15241,107,Lost
D04542,2023-09-06,2023-10-08,rep_12,SaaS,Europe,Core,Outbound,Demo,9709,32,Won
D04543,2023-10-22,2024-01-17,rep_12,EdTech,APAC,Enterprise,Outbound,Qualified,15336,87,Lost
D04544,2023-06-17,2023-10-10,rep_12,Ecommerce,APAC,Core,Referral,Closed,57842,115,Lost
D04545,2023-06-07,2023-07-03,rep_17,HealthTech,Europe,Core,Outbound,Demo,11539,26,Lost
D04546,2023-03-07,2023-03-20,rep_2,Ecommerce,Europe,Pro,Partner,Negotiation,58347,13,Won
D04547,2023-03-22,2023-06-28,rep_14,FinTech,India,Pro,Outbound,Negotiation,56515,98,Won
D04548,2023-08-13,2023-09-10,rep_24,SaaS,APAC,Pro,Outbound,Qualified,2450,28,Won
D04549,2024-02-09,2024-03-09,rep_2,Ecommerce,India,Enterprise,Inbound,Proposal,75374,29,Won
D04550,2023-12-11,2024-03-19,rep_22,EdTech,Europe,Core,Referral,Proposal,16863,99,Lost
D04551,2023-05-09,2023-07-29,rep_2,SaaS,India,Pro,Referral,Demo,2591,81,Lost
D04552,2024-01-18,2024-01-29,rep_12,FinTech,India,Pro,Inbound,Qualified,5374,11,Won
D04553,2023-11-05,2023-12-30,rep_17,Ecommerce,APAC,Core,Inbound,Proposal,3464,55,Lost
D04554,2023-05-19,2023-08-20,rep_2,EdTech,Europe,Core,Inbound,Negotiation,4215,93,Lost
D04555,2023-08-22,2023-10-26,rep_20,EdTech,Europe,Enterprise,Referral,Closed,17197,65,Won
D04556,2023-09-07,2023-10-21,rep_25,Ecommerce,India,Enterprise,Referral,Negotiation,7960,44,Won
D04557,2023-04-20,2023-06-30,rep_7,FinTech,APAC,Core,Outbound,Qualified,6226,71,Lost
D04558,2023-04-17,2023-06-30,rep_11,FinTech,APAC,Pro,Inbound,Negotiation,10423,74,Won
D04559,2023-07-23,2023-10-21,rep_13,SaaS,APAC,Pro,Inbound,Closed,56524,90,Won
D04560,2023-05-23,2023-09-15,rep_24,EdTech,APAC,Enterprise,Partner,Negotiation,7840,115,Won
D04561,2023-03-08,2023-05-13,rep_2,HealthTech,North America,Pro,Referral,Negotiation,97067,66,Lost
D04562,2023-02-09,2023-05-21,rep_3,FinTech,Europe,Enterprise,Referral,Negotiation,82073,101,Won
D04563,2023-12-05,2024-03-18,rep_24,FinTech,APAC,Core,Referral,Closed,5004,104,Lost
D04564,2023-08-27,2023-12-22,rep_11,FinTech,Europe,Pro,Referral,Qualified,18817,117,Won
D04565,2024-02-03,2024-05-25,rep_22,EdTech,APAC,Pro,Inbound,Negotiation,15390,112,Lost
D04566,2023-05-31,2023-08-14,rep_2,Ecommerce,APAC,Pro,Outbound,Closed,31144,75,Lost
D04567,2023-04-01,2023-07-27,rep_3,Ecommerce,APAC,Core,Outbound,Qualified,5311,117,Won
D04568,2023-06-27,2023-09-19,rep_13,SaaS,APAC,Core,Outbound,Qualified,43402,84,Lost
D04569,2023-03-08,2023-07-05,rep_3,SaaS,India,Pro,Referral,Proposal,52343,119,Lost
D04570,2023-07-19,2023-08-06,rep_22,EdTech,APAC,Enterprise,Outbound,Demo,5066,18,Lost
D04571,2023-08-12,2023-10-13,rep_2,SaaS,Europe,Enterprise,Outbound,Proposal,6794,62,Won
D04572,2023-08-30,2023-11-10,rep_6,Ecommerce,India,Enterprise,Referral,Closed,66095,72,Won
D04573,2023-07-15,2023-10-12,rep_14,EdTech,Europe,Core,Inbound,Proposal,83088,89,Lost
D04574,2023-01-26,2023-02-25,rep_23,Ecommerce,North America,Pro,Referral,Demo,21772,30,Lost
D04575,2024-03-23,2024-03-30,rep_3,EdTech,Europe,Enterprise,Inbound,Negotiation,6590,7,Lost
D04576,2023-04-21,2023-08-08,rep_19,HealthTech,Europe,Enterprise,Referral,Demo,85381,109,Lost
D04577,2024-01-06,2024-04-12,rep_16,Ecommerce,Europe,Enterprise,Outbound,Demo,17348,97,Lost
D04578,2024-01-09,2024-04-18,rep_5,EdTech,North America,Enterprise,Referral,Demo,95249,100,Lost
D04579,2023-03-31,2023-07-18,rep_4,Ecommerce,North America,Enterprise,Inbound,Closed,65301,109,Lost
D04580,2023-10-29,2024-02-15,rep_9,FinTech,Europe,Core,Referral,Qualified,90026,109,Lost
D04581,2024-01-06,2024-02-04,rep_16,EdTech,APAC,Core,Referral,Demo,4201,29,Won
D04582,2023-09-08,2023-10-14,rep_5,FinTech,APAC,Pro,Outbound,Demo,7648,36,Lost
D04583,2023-03-16,2023-05-02,rep_19,Ecommerce,APAC,Pro,Inbound,Demo,2789,47,Won
D04584,2023-02-13,2023-05-21,rep_18,Ecommerce,Europe,Pro,Partner,Qualified,19506,97,Lost
D04585,2024-03-25,2024-04-14,rep_24,EdTech,India,Pro,Outbound,Qualified,75849,20,Won
D04586,2023-11-25,2024-02-13,rep_17,FinTech,Europe,Core,Inbound,Qualified,28611,80,Won
D04587,2023-08-21,2023-09-16,rep_18,EdTech,India,Pro,Partner,Qualified,96408,26,Won
D04588,2024-03-16,2024-03-29,rep_11,FinTech,India,Pro,Referral,Closed,96060,13,Lost
D04589,2023-11-29,2024-03-26,rep_13,Ecommerce,India,Pro,Inbound,Closed,7079,118,Won
D04590,2024-01-15,2024-02-14,rep_12,FinTech,APAC,Core,Referral,Closed,60153,30,Won
D04591,2023-12-08,2023-12-15,rep_20,FinTech,India,Core,Referral,Proposal,3614,7,Lost
D04592,2023-04-12,2023-05-04,rep_5,FinTech,Europe,Enterprise,Partner,Demo,5845,22,Lost
D04593,2023-03-09,2023-06-06,rep_3,SaaS,North America,Core,Partner,Closed,7870,89,Won
D04594,2023-08-16,2023-09-18,rep_19,EdTech,Europe,Enterprise,Partner,Demo,24096,33,Won
D04595,2023-01-08,2023-03-20,rep_10,EdTech,Europe,Enterprise,Partner,Qualified,3926,71,Lost
D04596,2023-02-14,2023-03-20,rep_8,FinTech,India,Core,Inbound,Proposal,46444,34,Won
D04597,2023-07-14,2023-08-19,rep_23,EdTech,APAC,Core,Outbound,Qualified,13705,36,Lost
D04598,2023-11-24,2024-02-20,rep_14,SaaS,Europe,Enterprise,Outbound,Negotiation,3362,88,Lost
D04599,2023-01-17,2023-03-15,rep_11,SaaS,North America,Core,Partner,Proposal,97577,57,Lost
D04600,2023-06-27,2023-08-31,rep_25,SaaS,North America,Pro,Outbound,Qualified,95091,65,Won
D04601,2023-07-09,2023-08-22,rep_24,Ecommerce,APAC,Core,Outbound,Demo,9749,44,Lost
D04602,2023-04-22,2023-07-04,rep_13,FinTech,India,Core,Referral,Proposal,11654,73,Lost
D04603,2024-02-27,2024-03-06,rep_16,HealthTech,India,Pro,Inbound,Qualified,79333,8,Won
D04604,2023-03-07,2023-05-16,rep_8,FinTech,Europe,Core,Referral,Proposal,74736,70,Lost
D04605,2024-02-09,2024-04-23,rep_20,Ecommerce,Europe,Enterprise,Referral,Negotiation,20053,74,Lost
D04606,2023-08-17,2023-09-11,rep_20,HealthTech,North America,Enterprise,Inbound,Demo,9459,25,Lost
D04607,2023-11-27,2024-01-21,rep_13,EdTech,India,Pro,Inbound,Closed,18367,55,Lost
D04608,2024-02-03,2024-06-02,rep_4,Ecommerce,APAC,Pro,Inbound,Demo,18456,120,Won
D04609,2023-05-14,2023-07-10,rep_18,EdTech,North America,Core,Referral,Demo,58661,57,Lost
D04610,2023-03-06,2023-06-29,rep_19,FinTech,APAC,Core,Partner,Negotiation,12609,115,Won
D04611,2023-03-08,2023-04-29,rep_14,FinTech,Europe,Enterprise,Partner,Demo,18100,52,Lost
D04612,2023-11-27,2024-01-14,rep_5,SaaS,India,Pro,Outbound,Demo,6283,48,Won
D04613,2024-02-26,2024-06-22,rep_4,SaaS,India,Pro,Referral,Closed,67810,117,Won
D04614,2023-05-07,2023-07-18,rep_11,EdTech,Europe,Pro,Referral,Demo,5209,72,Won
D04615,2023-04-11,2023-06-10,rep_4,Ecommerce,APAC,Core,Partner,Negotiation,6117,60,Won
D04616,2023-11-02,2024-02-13,rep_14,SaaS,APAC,Enterprise,Outbound,Qualified,17920,103,Won
D04617,2023-11-07,2023-12-17,rep_23,HealthTech,APAC,Pro,Partner,Negotiation,99526,40,Lost
D04618,2023-03-04,2023-05-07,rep_10,SaaS,North America,Pro,Outbound,Qualified,7741,64,Lost
D04619,2023-02-06,2023-03-30,rep_13,HealthTech,APAC,Core,Partner,Negotiation,8543,52,Won
D04620,2023-09-11,2023-10-21,rep_21,Ecommerce,North America,Core,Partner,Negotiation,40825,40,Won
D04621,2023-05-09,2023-07-14,rep_19,SaaS,India,Pro,Inbound,Negotiation,79346,66,Won
D04622,2023-12-08,2024-03-06,rep_10,FinTech,India,Core,Outbound,Closed,2230,89,Won
D04623,2023-05-24,2023-09-11,rep_23,FinTech,India,Core,Outbound,Qualified,19901,110,Won
D04624,2023-10-16,2023-11-11,rep_20,FinTech,North America,Core,Partner,Demo,6813,26,Won
D04625,2023-01-23,2023-02-07,rep_6,SaaS,North America,Enterprise,Partner,Negotiation,12978,15,Lost
D04626,2023-07-09,2023-08-26,rep_1,EdTech,India,Pro,Referral,Closed,44613,48,Won
D04627,2023-12-26,2024-04-09,rep_13,HealthTech,Europe,Core,Outbound,Demo,16915,105,Won
D04628,2024-02-02,2024-05-27,rep_19,FinTech,Europe,Enterprise,Partner,Qualified,13038,115,Lost
D04629,2023-10-15,2023-11-16,rep_2,FinTech,India,Core,Referral,Demo,6580,32,Lost
D04630,2023-12-05,2024-03-19,rep_12,SaaS,Europe,Pro,Inbound,Demo,7418,105,Lost
D04631,2023-09-06,2023-12-09,rep_25,FinTech,India,Core,Outbound,Demo,11185,94,Lost
D04632,2024-03-01,2024-03-20,rep_14,HealthTech,Europe,Core,Inbound,Qualified,10614,19,Lost
D04633,2023-09-28,2023-11-22,rep_22,FinTech,North America,Core,Outbound,Qualified,7200,55,Lost
D04634,2023-10-05,2023-12-22,rep_22,EdTech,India,Enterprise,Partner,Demo,5269,78,Won
D04635,2023-05-03,2023-08-18,rep_21,HealthTech,APAC,Pro,Referral,Closed,4536,107,Won
D04636,2023-12-22,2024-01-21,rep_6,EdTech,North America,Enterprise,Outbound,Negotiation,94129,30,Lost
D04637,2023-04-29,2023-07-09,rep_16,EdTech,North America,Pro,Partner,Qualified,7103,71,Lost
D04638,2023-01-06,2023-03-31,rep_25,Ecommerce,Europe,Enterprise,Referral,Proposal,45067,84,Won
D04639,2023-11-12,2023-12-19,rep_23,Ecommerce,Europe,Core,Outbound,Negotiation,3929,37,Lost
D04640,2023-09-24,2023-10-24,rep_6,EdTech,India,Pro,Outbound,Qualified,58730,30,Won
D04641,2023-05-01,2023-07-18,rep_1,FinTech,North America,Enterprise,Inbound,Demo,63411,78,Won
D04642,2023-11-21,2024-02-25,rep_10,EdTech,APAC,Pro,Outbound,Proposal,67729,96,Lost
D04643,2023-01-03,2023-03-08,rep_7,HealthTech,Europe,Core,Referral,Qualified,9717,64,Won
D04644,2023-08-22,2023-10-10,rep_17,HealthTech,North America,Core,Outbound,Closed,10194,49,Lost
D04645,2023-04-01,2023-04-08,rep_5,SaaS,North America,Core,Outbound,Negotiation,2866,7,Lost
D04646,2024-01-21,2024-05-19,rep_12,FinTech,Europe,Pro,Outbound,Proposal,17755,119,Lost
D04647,2023-08-26,2023-09-09,rep_7,FinTech,Europe,Core,Partner,Demo,75882,14,Lost
D04648,2023-02-22,2023-04-29,rep_16,EdTech,India,Core,Inbound,Demo,5579,66,Won
D04649,2024-03-12,2024-04-14,rep_21,SaaS,APAC,Pro,Partner,Demo,65563,33,Won
D04650,2023-07-23,2023-08-19,rep_19,SaaS,APAC,Pro,Inbound,Qualified,62751,27,Won
D04651,2024-01-20,2024-03-05,rep_25,SaaS,Europe,Pro,Referral,Negotiation,3704,45,Lost
D04652,2023-05-30,2023-09-12,rep_14,SaaS,APAC,Enterprise,Partner,Negotiation,15019,105,Lost
D04653,2023-12-13,2024-02-21,rep_12,FinTech,India,Pro,Referral,Negotiation,35415,70,Lost
D04654,2023-05-24,2023-09-18,rep_11,SaaS,Europe,Pro,Referral,Qualified,96794,117,Won
D04655,2023-09-15,2023-11-19,rep_16,SaaS,APAC,Core,Inbound,Closed,14959,65,Won
D04656,2024-02-07,2024-05-23,rep_8,SaaS,Europe,Enterprise,Partner,Negotiation,20881,106,Won
D04657,2023-01-17,2023-04-25,rep_21,HealthTech,North America,Enterprise,Outbound,Qualified,10330,98,Won
D04658,2023-04-03,2023-05-22,rep_19,EdTech,APAC,Enterprise,Referral,Demo,3510,49,Won
D04659,2024-03-25,2024-07-17,rep_10,SaaS,India,Pro,Referral,Qualified,14193,114,Won
D04660,2023-11-19,2023-12-07,rep_12,SaaS,Europe,Enterprise,Partner,Proposal,10155,18,Won
D04661,2023-04-25,2023-07-21,rep_19,SaaS,North America,Pro,Partner,Proposal,85565,87,Lost
D04662,2023-04-25,2023-06-15,rep_5,HealthTech,India,Enterprise,Partner,Proposal,98649,51,Lost
D04663,2023-02-10,2023-03-05,rep_3,Ecommerce,APAC,Enterprise,Referral,Closed,6680,23,Lost
D04664,2023-05-08,2023-08-21,rep_7,Ecommerce,North America,Enterprise,Inbound,Demo,12704,105,Won
D04665,2024-03-21,2024-04-03,rep_21,FinTech,India,Enterprise,Partner,Negotiation,62234,13,Won
D04666,2023-02-01,2023-02-11,rep_7,EdTech,APAC,Pro,Partner,Closed,18109,10,Lost
D04667,2023-03-28,2023-04-15,rep_10,FinTech,Europe,Enterprise,Referral,Closed,22188,18,Won
D04668,2023-06-14,2023-07-25,rep_11,FinTech,APAC,Pro,Inbound,Proposal,5811,41,Lost
D04669,2023-06-21,2023-10-19,rep_15,Ecommerce,North America,Pro,Referral,Proposal,17400,120,Won
D04670,2023-12-03,2023-12-13,rep_19,EdTech,North America,Core,Partner,Negotiation,32147,10,Lost
D04671,2024-02-22,2024-03-12,rep_20,EdTech,APAC,Enterprise,Partner,Negotiation,6439,19,Won
D04672,2023-10-03,2023-10-30,rep_5,HealthTech,India,Enterprise,Inbound,Closed,73638,27,Lost
D04673,2024-02-25,2024-04-19,rep_14,FinTech,Europe,Pro,Referral,Qualified,53007,54,Won
